date,product_id,product_name,category,quantity,unit_price,total_price,profit,customer_id,payment_method
2024-09-19,8,Product H,Food,5,10,50,25,14,Digital Wallet
2024-09-19,3,Product C,Clothing,2,60,120,60,50,Credit Card
2024-09-19,8,Product H,Food,2,10,20,10,47,Credit Card
2024-09-19,2,Product B,Electronics,5,150,750,350,35,Cash
2024-09-19,6,Product F,Home,5,120,600,250,25,Cash
2024-09-19,6,Product F,Home,4,120,480,200,26,Digital Wallet
2024-09-19,4,Product D,Clothing,5,45,225,100,31,Credit Card
2024-09-19,4,Product D,Clothing,4,45,180,80,23,Digital Wallet
2024-09-20,6,Product F,Home,2,120,240,100,16,Digital Wallet
2024-09-20,7,Product G,Food,5,18,90,40,31,Cash
2024-09-20,3,Product C,Clothing,1,60,60,30,47,Cash
2024-09-20,8,Product H,Food,2,10,20,10,43,Credit Card
2024-09-20,7,Product G,Food,1,18,18,8,35,Credit Card
2024-09-20,1,Product A,Electronics,4,200,800,320,33,Cash
2024-09-20,3,Product C,Clothing,4,60,240,120,26,Digital Wallet
2024-09-20,5,Product E,Home,3,90,270,120,4,Credit Card
2024-09-20,4,Product D,Clothing,4,45,180,80,1,Credit Card
2024-09-20,7,Product G,Food,5,18,90,40,29,Digital Wallet
2024-09-20,6,Product F,Home,4,120,480,200,43,Cash
2024-09-20,7,Product G,Food,3,18,54,24,7,Digital Wallet
2024-09-20,1,Product A,Electronics,2,200,400,160,35,Digital Wallet
2024-09-20,4,Product D,Clothing,3,45,135,60,10,Credit Card
2024-09-20,4,Product D,Clothing,5,45,225,100,31,Digital Wallet
2024-09-20,2,Product B,Electronics,2,150,300,140,13,Cash
2024-09-20,3,Product C,Clothing,4,60,240,120,6,Credit Card
2024-09-20,5,Product E,Home,1,90,90,40,25,Cash
2024-09-20,5,Product E,Home,2,90,180,80,42,Digital Wallet
2024-09-20,1,Product A,Electronics,3,200,600,240,41,Digital Wallet
2024-09-20,7,Product G,Food,1,18,18,8,5,Credit Card
2024-09-20,3,Product C,Clothing,4,60,240,120,30,Credit Card
2024-09-20,7,Product G,Food,1,18,18,8,2,Credit Card
2024-09-20,7,Product G,Food,3,18,54,24,7,Credit Card
2024-09-20,8,Product H,Food,5,10,50,25,26,Credit Card
2024-09-20,6,Product F,Home,5,120,600,250,33,Credit Card
2024-09-21,1,Product A,Electronics,2,200,400,160,11,Digital Wallet
2024-09-21,7,Product G,Food,4,18,72,32,50,Credit Card
2024-09-21,7,Product G,Food,3,18,54,24,25,Cash
2024-09-21,5,Product E,Home,1,90,90,40,33,Digital Wallet
2024-09-21,4,Product D,Clothing,4,45,180,80,49,Credit Card
2024-09-21,4,Product D,Clothing,5,45,225,100,25,Digital Wallet
2024-09-21,3,Product C,Clothing,1,60,60,30,7,Cash
2024-09-21,2,Product B,Electronics,5,150,750,350,48,Credit Card
2024-09-21,2,Product B,Electronics,2,150,300,140,41,Digital Wallet
2024-09-21,6,Product F,Home,3,120,360,150,32,Cash
2024-09-21,5,Product E,Home,5,90,450,200,18,Credit Card
2024-09-21,6,Product F,Home,1,120,120,50,5,Credit Card
2024-09-21,4,Product D,Clothing,2,45,90,40,16,Digital Wallet
2024-09-21,7,Product G,Food,2,18,36,16,1,Credit Card
2024-09-21,2,Product B,Electronics,4,150,600,280,34,Credit Card
2024-09-21,2,Product B,Electronics,1,150,150,70,8,Credit Card
2024-09-21,8,Product H,Food,2,10,20,10,43,Digital Wallet
2024-09-21,1,Product A,Electronics,3,200,600,240,32,Credit Card
2024-09-21,7,Product G,Food,5,18,90,40,45,Cash
2024-09-21,1,Product A,Electronics,3,200,600,240,43,Cash
2024-09-21,4,Product D,Clothing,2,45,90,40,8,Digital Wallet
2024-09-21,5,Product E,Home,5,90,450,200,2,Cash
2024-09-21,4,Product D,Clothing,2,45,90,40,7,Cash
2024-09-21,2,Product B,Electronics,4,150,600,280,38,Cash
2024-09-21,6,Product F,Home,2,120,240,100,30,Cash
2024-09-22,4,Product D,Clothing,4,45,180,80,45,Credit Card
2024-09-22,4,Product D,Clothing,5,45,225,100,26,Cash
2024-09-22,8,Product H,Food,2,10,20,10,13,Credit Card
2024-09-22,8,Product H,Food,4,10,40,20,40,Cash
2024-09-22,8,Product H,Food,3,10,30,15,49,Cash
2024-09-22,6,Product F,Home,1,120,120,50,45,Digital Wallet
2024-09-22,6,Product F,Home,3,120,360,150,17,Credit Card
2024-09-22,4,Product D,Clothing,4,45,180,80,29,Credit Card
2024-09-22,8,Product H,Food,3,10,30,15,2,Credit Card
2024-09-22,1,Product A,Electronics,5,200,1000,400,5,Credit Card
2024-09-22,2,Product B,Electronics,1,150,150,70,41,Digital Wallet
2024-09-22,3,Product C,Clothing,5,60,300,150,8,Credit Card
2024-09-22,5,Product E,Home,1,90,90,40,32,Cash
2024-09-22,1,Product A,Electronics,3,200,600,240,7,Digital Wallet
2024-09-22,2,Product B,Electronics,3,150,450,210,4,Credit Card
2024-09-23,2,Product B,Electronics,3,150,450,210,32,Cash
2024-09-23,3,Product C,Clothing,4,60,240,120,36,Credit Card
2024-09-23,4,Product D,Clothing,2,45,90,40,37,Digital Wallet
2024-09-23,1,Product A,Electronics,4,200,800,320,35,Digital Wallet
2024-09-23,5,Product E,Home,1,90,90,40,25,Digital Wallet
2024-09-23,7,Product G,Food,3,18,54,24,12,Cash
2024-09-23,8,Product H,Food,3,10,30,15,17,Credit Card
2024-09-23,4,Product D,Clothing,1,45,45,20,31,Cash
2024-09-23,6,Product F,Home,4,120,480,200,39,Cash
2024-09-23,2,Product B,Electronics,3,150,450,210,15,Credit Card
2024-09-23,3,Product C,Clothing,3,60,180,90,9,Digital Wallet
2024-09-23,5,Product E,Home,3,90,270,120,26,Credit Card
2024-09-23,7,Product G,Food,1,18,18,8,45,Cash
2024-09-23,5,Product E,Home,1,90,90,40,41,Digital Wallet
2024-09-23,8,Product H,Food,4,10,40,20,37,Cash
2024-09-23,5,Product E,Home,2,90,180,80,1,Digital Wallet
2024-09-24,1,Product A,Electronics,5,200,1000,400,32,Digital Wallet
2024-09-24,1,Product A,Electronics,1,200,200,80,44,Cash
2024-09-24,4,Product D,Clothing,3,45,135,60,25,Cash
2024-09-24,1,Product A,Electronics,4,200,800,320,45,Cash
2024-09-24,6,Product F,Home,4,120,480,200,49,Cash
2024-09-24,6,Product F,Home,3,120,360,150,15,Credit Card
2024-09-24,1,Product A,Electronics,2,200,400,160,48,Cash
2024-09-24,8,Product H,Food,4,10,40,20,31,Credit Card
2024-09-24,5,Product E,Home,2,90,180,80,46,Digital Wallet
2024-09-24,2,Product B,Electronics,5,150,750,350,34,Credit Card
2024-09-24,1,Product A,Electronics,5,200,1000,400,50,Cash
2024-09-24,3,Product C,Clothing,3,60,180,90,38,Credit Card
2024-09-24,8,Product H,Food,4,10,40,20,8,Digital Wallet
2024-09-24,5,Product E,Home,2,90,180,80,21,Cash
2024-09-24,2,Product B,Electronics,3,150,450,210,24,Cash
2024-09-24,1,Product A,Electronics,1,200,200,80,28,Cash
2024-09-24,1,Product A,Electronics,3,200,600,240,26,Credit Card
2024-09-24,5,Product E,Home,5,90,450,200,28,Credit Card
2024-09-24,7,Product G,Food,2,18,36,16,8,Cash
2024-09-25,6,Product F,Home,2,120,240,100,24,Credit Card
2024-09-25,4,Product D,Clothing,4,45,180,80,18,Credit Card
2024-09-25,5,Product E,Home,1,90,90,40,17,Cash
2024-09-25,7,Product G,Food,1,18,18,8,44,Credit Card
2024-09-25,6,Product F,Home,5,120,600,250,48,Credit Card
2024-09-25,6,Product F,Home,4,120,480,200,26,Credit Card
2024-09-25,4,Product D,Clothing,2,45,90,40,31,Digital Wallet
2024-09-25,3,Product C,Clothing,1,60,60,30,32,Credit Card
2024-09-25,1,Product A,Electronics,4,200,800,320,13,Cash
2024-09-25,1,Product A,Electronics,1,200,200,80,38,Cash
2024-09-25,2,Product B,Electronics,2,150,300,140,32,Cash
2024-09-25,3,Product C,Clothing,3,60,180,90,26,Cash
2024-09-25,2,Product B,Electronics,2,150,300,140,8,Digital Wallet
2024-09-25,8,Product H,Food,5,10,50,25,32,Credit Card
2024-09-25,7,Product G,Food,2,18,36,16,44,Credit Card
2024-09-25,1,Product A,Electronics,5,200,1000,400,26,Digital Wallet
2024-09-25,8,Product H,Food,5,10,50,25,22,Credit Card
2024-09-25,2,Product B,Electronics,2,150,300,140,3,Cash
2024-09-25,3,Product C,Clothing,4,60,240,120,49,Credit Card
2024-09-25,1,Product A,Electronics,2,200,400,160,19,Credit Card
2024-09-26,2,Product B,Electronics,3,150,450,210,42,Digital Wallet
2024-09-26,1,Product A,Electronics,1,200,200,80,32,Digital Wallet
2024-09-26,6,Product F,Home,4,120,480,200,43,Cash
2024-09-26,2,Product B,Electronics,1,150,150,70,42,Credit Card
2024-09-26,7,Product G,Food,1,18,18,8,14,Cash
2024-09-26,7,Product G,Food,2,18,36,16,31,Cash
2024-09-26,4,Product D,Clothing,4,45,180,80,40,Cash
2024-09-26,3,Product C,Clothing,2,60,120,60,2,Cash
2024-09-26,7,Product G,Food,3,18,54,24,33,Digital Wallet
2024-09-26,8,Product H,Food,4,10,40,20,9,Credit Card
2024-09-26,4,Product D,Clothing,3,45,135,60,7,Cash
2024-09-26,1,Product A,Electronics,3,200,600,240,34,Credit Card
2024-09-26,8,Product H,Food,3,10,30,15,37,Credit Card
2024-09-26,2,Product B,Electronics,4,150,600,280,32,Credit Card
2024-09-26,3,Product C,Clothing,5,60,300,150,44,Cash
2024-09-26,2,Product B,Electronics,3,150,450,210,40,Cash
2024-09-26,3,Product C,Clothing,5,60,300,150,6,Digital Wallet
2024-09-26,6,Product F,Home,1,120,120,50,34,Credit Card
2024-09-26,8,Product H,Food,5,10,50,25,14,Credit Card
2024-09-26,7,Product G,Food,1,18,18,8,17,Cash
2024-09-26,3,Product C,Clothing,4,60,240,120,8,Cash
2024-09-26,7,Product G,Food,5,18,90,40,25,Cash
2024-09-26,1,Product A,Electronics,4,200,800,320,29,Digital Wallet
2024-09-26,5,Product E,Home,4,90,360,160,35,Cash
2024-09-26,8,Product H,Food,4,10,40,20,35,Digital Wallet
2024-09-26,3,Product C,Clothing,1,60,60,30,22,Digital Wallet
2024-09-26,8,Product H,Food,4,10,40,20,10,Digital Wallet
2024-09-26,8,Product H,Food,5,10,50,25,22,Cash
2024-09-26,3,Product C,Clothing,4,60,240,120,36,Digital Wallet
2024-09-26,5,Product E,Home,3,90,270,120,13,Digital Wallet
2024-09-27,2,Product B,Electronics,3,150,450,210,3,Credit Card
2024-09-27,8,Product H,Food,5,10,50,25,44,Digital Wallet
2024-09-27,5,Product E,Home,2,90,180,80,15,Digital Wallet
2024-09-27,2,Product B,Electronics,4,150,600,280,42,Digital Wallet
2024-09-27,2,Product B,Electronics,1,150,150,70,43,Digital Wallet
2024-09-27,1,Product A,Electronics,4,200,800,320,24,Digital Wallet
2024-09-27,6,Product F,Home,5,120,600,250,30,Cash
2024-09-27,4,Product D,Clothing,2,45,90,40,32,Digital Wallet
2024-09-27,7,Product G,Food,4,18,72,32,8,Digital Wallet
2024-09-27,6,Product F,Home,5,120,600,250,42,Credit Card
2024-09-27,3,Product C,Clothing,5,60,300,150,2,Digital Wallet
2024-09-27,2,Product B,Electronics,4,150,600,280,33,Credit Card
2024-09-27,5,Product E,Home,5,90,450,200,40,Cash
2024-09-28,5,Product E,Home,3,90,270,120,49,Credit Card
2024-09-28,6,Product F,Home,3,120,360,150,24,Cash
2024-09-28,6,Product F,Home,2,120,240,100,4,Cash
2024-09-28,1,Product A,Electronics,1,200,200,80,16,Digital Wallet
2024-09-28,4,Product D,Clothing,1,45,45,20,18,Credit Card
2024-09-28,6,Product F,Home,5,120,600,250,48,Cash
2024-09-28,1,Product A,Electronics,3,200,600,240,37,Digital Wallet
2024-09-28,3,Product C,Clothing,4,60,240,120,12,Credit Card
2024-09-28,4,Product D,Clothing,1,45,45,20,13,Credit Card
2024-09-28,5,Product E,Home,5,90,450,200,47,Credit Card
2024-09-28,3,Product C,Clothing,5,60,300,150,15,Cash
2024-09-28,7,Product G,Food,2,18,36,16,28,Digital Wallet
2024-09-28,8,Product H,Food,5,10,50,25,34,Credit Card
2024-09-28,6,Product F,Home,5,120,600,250,47,Digital Wallet
2024-09-28,5,Product E,Home,4,90,360,160,2,Digital Wallet
2024-09-28,4,Product D,Clothing,5,45,225,100,5,Digital Wallet
2024-09-29,1,Product A,Electronics,5,200,1000,400,24,Cash
2024-09-29,1,Product A,Electronics,4,200,800,320,15,Credit Card
2024-09-29,4,Product D,Clothing,3,45,135,60,5,Cash
2024-09-29,1,Product A,Electronics,4,200,800,320,46,Credit Card
2024-09-29,3,Product C,Clothing,5,60,300,150,29,Credit Card
2024-09-29,4,Product D,Clothing,2,45,90,40,39,Digital Wallet
2024-09-29,7,Product G,Food,4,18,72,32,42,Cash
2024-09-29,8,Product H,Food,4,10,40,20,10,Digital Wallet
2024-09-29,5,Product E,Home,5,90,450,200,26,Cash
2024-09-29,4,Product D,Clothing,5,45,225,100,21,Credit Card
2024-09-29,4,Product D,Clothing,1,45,45,20,16,Credit Card
2024-09-29,2,Product B,Electronics,1,150,150,70,8,Digital Wallet
2024-09-29,8,Product H,Food,3,10,30,15,13,Digital Wallet
2024-09-29,4,Product D,Clothing,4,45,180,80,22,Digital Wallet
2024-09-29,7,Product G,Food,3,18,54,24,47,Cash
2024-09-29,8,Product H,Food,1,10,10,5,9,Cash
2024-09-29,6,Product F,Home,1,120,120,50,41,Digital Wallet
2024-09-29,8,Product H,Food,1,10,10,5,2,Credit Card
2024-09-29,3,Product C,Clothing,5,60,300,150,23,Credit Card
2024-09-29,7,Product G,Food,5,18,90,40,47,Credit Card
2024-09-29,8,Product H,Food,1,10,10,5,20,Credit Card
2024-09-29,4,Product D,Clothing,1,45,45,20,16,Cash
2024-09-29,8,Product H,Food,2,10,20,10,21,Credit Card
2024-09-29,6,Product F,Home,5,120,600,250,9,Cash
2024-09-30,3,Product C,Clothing,2,60,120,60,44,Credit Card
2024-09-30,3,Product C,Clothing,4,60,240,120,28,Cash
2024-09-30,5,Product E,Home,2,90,180,80,21,Cash
2024-09-30,7,Product G,Food,1,18,18,8,46,Digital Wallet
2024-09-30,3,Product C,Clothing,2,60,120,60,9,Cash
2024-09-30,5,Product E,Home,5,90,450,200,28,Credit Card
2024-09-30,1,Product A,Electronics,3,200,600,240,30,Cash
2024-09-30,7,Product G,Food,4,18,72,32,22,Cash
2024-09-30,2,Product B,Electronics,2,150,300,140,14,Cash
2024-09-30,1,Product A,Electronics,2,200,400,160,26,Digital Wallet
2024-09-30,4,Product D,Clothing,1,45,45,20,18,Credit Card
2024-09-30,2,Product B,Electronics,2,150,300,140,15,Digital Wallet
2024-09-30,4,Product D,Clothing,5,45,225,100,42,Credit Card
2024-09-30,1,Product A,Electronics,4,200,800,320,18,Cash
2024-09-30,1,Product A,Electronics,3,200,600,240,28,Digital Wallet
2024-09-30,2,Product B,Electronics,4,150,600,280,31,Cash
2024-09-30,2,Product B,Electronics,4,150,600,280,39,Digital Wallet
2024-09-30,7,Product G,Food,1,18,18,8,32,Credit Card
2024-09-30,3,Product C,Clothing,3,60,180,90,30,Credit Card
2024-09-30,6,Product F,Home,4,120,480,200,33,Digital Wallet
2024-09-30,4,Product D,Clothing,5,45,225,100,10,Digital Wallet
2024-10-01,7,Product G,Food,1,18,18,8,46,Credit Card
2024-10-01,1,Product A,Electronics,3,200,600,240,3,Credit Card
2024-10-01,4,Product D,Clothing,1,45,45,20,25,Credit Card
2024-10-01,3,Product C,Clothing,2,60,120,60,9,Credit Card
2024-10-01,5,Product E,Home,5,90,450,200,36,Credit Card
2024-10-01,6,Product F,Home,3,120,360,150,13,Cash
2024-10-01,5,Product E,Home,5,90,450,200,34,Credit Card
2024-10-01,5,Product E,Home,4,90,360,160,16,Cash
2024-10-01,6,Product F,Home,2,120,240,100,39,Cash
2024-10-01,7,Product G,Food,3,18,54,24,37,Credit Card
2024-10-01,6,Product F,Home,4,120,480,200,16,Cash
2024-10-01,7,Product G,Food,2,18,36,16,41,Cash
2024-10-01,5,Product E,Home,3,90,270,120,7,Digital Wallet
2024-10-01,4,Product D,Clothing,4,45,180,80,7,Cash
2024-10-01,7,Product G,Food,1,18,18,8,38,Cash
2024-10-01,3,Product C,Clothing,4,60,240,120,42,Digital Wallet
2024-10-01,4,Product D,Clothing,4,45,180,80,13,Digital Wallet
2024-10-01,2,Product B,Electronics,2,150,300,140,2,Credit Card
2024-10-01,1,Product A,Electronics,3,200,600,240,17,Credit Card
2024-10-01,8,Product H,Food,2,10,20,10,16,Credit Card
2024-10-01,1,Product A,Electronics,5,200,1000,400,37,Digital Wallet
2024-10-01,2,Product B,Electronics,3,150,450,210,2,Digital Wallet
2024-10-02,5,Product E,Home,1,90,90,40,17,Credit Card
2024-10-02,7,Product G,Food,2,18,36,16,30,Digital Wallet
2024-10-02,8,Product H,Food,2,10,20,10,1,Cash
2024-10-02,6,Product F,Home,1,120,120,50,46,Digital Wallet
2024-10-02,6,Product F,Home,2,120,240,100,46,Credit Card
2024-10-02,7,Product G,Food,1,18,18,8,10,Credit Card
2024-10-02,2,Product B,Electronics,5,150,750,350,48,Digital Wallet
2024-10-02,1,Product A,Electronics,3,200,600,240,17,Digital Wallet
2024-10-02,7,Product G,Food,5,18,90,40,2,Digital Wallet
2024-10-02,7,Product G,Food,5,18,90,40,8,Credit Card
2024-10-02,3,Product C,Clothing,2,60,120,60,37,Credit Card
2024-10-02,8,Product H,Food,5,10,50,25,34,Digital Wallet
2024-10-03,2,Product B,Electronics,1,150,150,70,19,Cash
2024-10-03,8,Product H,Food,2,10,20,10,7,Cash
2024-10-03,4,Product D,Clothing,2,45,90,40,36,Credit Card
2024-10-03,1,Product A,Electronics,1,200,200,80,34,Digital Wallet
2024-10-03,1,Product A,Electronics,4,200,800,320,15,Cash
2024-10-03,2,Product B,Electronics,2,150,300,140,24,Cash
2024-10-03,7,Product G,Food,3,18,54,24,18,Digital Wallet
2024-10-03,6,Product F,Home,1,120,120,50,11,Cash
2024-10-03,1,Product A,Electronics,2,200,400,160,41,Digital Wallet
2024-10-03,1,Product A,Electronics,3,200,600,240,9,Cash
2024-10-03,8,Product H,Food,2,10,20,10,20,Digital Wallet
2024-10-03,3,Product C,Clothing,2,60,120,60,12,Credit Card
2024-10-03,7,Product G,Food,1,18,18,8,32,Digital Wallet
2024-10-03,3,Product C,Clothing,2,60,120,60,40,Credit Card
2024-10-03,4,Product D,Clothing,1,45,45,20,18,Digital Wallet
2024-10-03,3,Product C,Clothing,2,60,120,60,6,Digital Wallet
2024-10-03,5,Product E,Home,4,90,360,160,9,Cash
2024-10-03,8,Product H,Food,2,10,20,10,45,Digital Wallet
2024-10-03,1,Product A,Electronics,4,200,800,320,29,Digital Wallet
2024-10-03,5,Product E,Home,1,90,90,40,27,Digital Wallet
2024-10-03,3,Product C,Clothing,5,60,300,150,34,Digital Wallet
2024-10-03,4,Product D,Clothing,4,45,180,80,8,Cash
2024-10-03,2,Product B,Electronics,3,150,450,210,11,Cash
2024-10-03,2,Product B,Electronics,3,150,450,210,13,Digital Wallet
2024-10-03,4,Product D,Clothing,2,45,90,40,35,Cash
2024-10-03,7,Product G,Food,3,18,54,24,16,Cash
2024-10-03,1,Product A,Electronics,3,200,600,240,32,Cash
2024-10-03,5,Product E,Home,2,90,180,80,28,Credit Card
2024-10-03,6,Product F,Home,5,120,600,250,39,Credit Card
2024-10-03,2,Product B,Electronics,2,150,300,140,37,Credit Card
2024-10-04,3,Product C,Clothing,5,60,300,150,38,Digital Wallet
2024-10-04,3,Product C,Clothing,1,60,60,30,41,Credit Card
2024-10-04,8,Product H,Food,4,10,40,20,40,Digital Wallet
2024-10-04,8,Product H,Food,3,10,30,15,41,Credit Card
2024-10-04,7,Product G,Food,5,18,90,40,41,Credit Card
2024-10-04,5,Product E,Home,4,90,360,160,46,Digital Wallet
2024-10-04,4,Product D,Clothing,2,45,90,40,25,Cash
2024-10-04,8,Product H,Food,1,10,10,5,17,Credit Card
2024-10-04,1,Product A,Electronics,1,200,200,80,30,Cash
2024-10-04,3,Product C,Clothing,2,60,120,60,20,Credit Card
2024-10-04,8,Product H,Food,3,10,30,15,44,Digital Wallet
2024-10-04,4,Product D,Clothing,3,45,135,60,38,Credit Card
2024-10-04,8,Product H,Food,4,10,40,20,31,Digital Wallet
2024-10-04,1,Product A,Electronics,3,200,600,240,31,Cash
2024-10-04,8,Product H,Food,2,10,20,10,41,Credit Card
2024-10-04,7,Product G,Food,5,18,90,40,40,Cash
2024-10-04,5,Product E,Home,5,90,450,200,42,Credit Card
2024-10-04,1,Product A,Electronics,3,200,600,240,50,Cash
2024-10-04,4,Product D,Clothing,1,45,45,20,14,Cash
2024-10-05,3,Product C,Clothing,5,60,300,150,2,Cash
2024-10-05,5,Product E,Home,5,90,450,200,45,Cash
2024-10-05,3,Product C,Clothing,1,60,60,30,8,Cash
2024-10-05,8,Product H,Food,5,10,50,25,16,Digital Wallet
2024-10-05,6,Product F,Home,3,120,360,150,4,Digital Wallet
2024-10-05,6,Product F,Home,5,120,600,250,23,Cash
2024-10-05,8,Product H,Food,2,10,20,10,34,Credit Card
2024-10-05,5,Product E,Home,3,90,270,120,8,Cash
2024-10-05,6,Product F,Home,1,120,120,50,49,Digital Wallet
2024-10-05,6,Product F,Home,2,120,240,100,39,Digital Wallet
2024-10-05,8,Product H,Food,4,10,40,20,24,Credit Card
2024-10-05,2,Product B,Electronics,5,150,750,350,10,Cash
2024-10-05,1,Product A,Electronics,2,200,400,160,10,Digital Wallet
2024-10-05,4,Product D,Clothing,4,45,180,80,47,Credit Card
2024-10-05,7,Product G,Food,3,18,54,24,18,Credit Card
2024-10-05,8,Product H,Food,2,10,20,10,10,Cash
2024-10-05,6,Product F,Home,5,120,600,250,40,Cash
2024-10-05,6,Product F,Home,1,120,120,50,21,Cash
2024-10-05,4,Product D,Clothing,3,45,135,60,30,Credit Card
2024-10-06,3,Product C,Clothing,2,60,120,60,24,Credit Card
2024-10-06,7,Product G,Food,5,18,90,40,15,Cash
2024-10-06,2,Product B,Electronics,5,150,750,350,49,Digital Wallet
2024-10-06,8,Product H,Food,3,10,30,15,33,Cash
2024-10-06,4,Product D,Clothing,2,45,90,40,18,Digital Wallet
2024-10-06,2,Product B,Electronics,3,150,450,210,14,Cash
2024-10-06,5,Product E,Home,2,90,180,80,41,Credit Card
2024-10-06,1,Product A,Electronics,3,200,600,240,27,Digital Wallet
2024-10-06,4,Product D,Clothing,5,45,225,100,4,Digital Wallet
2024-10-06,3,Product C,Clothing,2,60,120,60,32,Cash
2024-10-06,5,Product E,Home,1,90,90,40,7,Cash
2024-10-06,8,Product H,Food,3,10,30,15,5,Cash
2024-10-06,4,Product D,Clothing,2,45,90,40,9,Digital Wallet
2024-10-06,3,Product C,Clothing,5,60,300,150,16,Credit Card
2024-10-07,4,Product D,Clothing,3,45,135,60,16,Credit Card
2024-10-07,8,Product H,Food,1,10,10,5,31,Credit Card
2024-10-07,1,Product A,Electronics,1,200,200,80,28,Cash
2024-10-07,7,Product G,Food,3,18,54,24,47,Cash
2024-10-07,4,Product D,Clothing,4,45,180,80,21,Cash
2024-10-08,6,Product F,Home,3,120,360,150,19,Cash
2024-10-08,6,Product F,Home,4,120,480,200,7,Digital Wallet
2024-10-08,2,Product B,Electronics,2,150,300,140,14,Digital Wallet
2024-10-08,6,Product F,Home,1,120,120,50,27,Digital Wallet
2024-10-08,6,Product F,Home,2,120,240,100,13,Digital Wallet
2024-10-08,7,Product G,Food,1,18,18,8,15,Cash
2024-10-08,3,Product C,Clothing,2,60,120,60,45,Credit Card
2024-10-08,4,Product D,Clothing,3,45,135,60,39,Digital Wallet
2024-10-08,2,Product B,Electronics,5,150,750,350,36,Credit Card
2024-10-09,1,Product A,Electronics,2,200,400,160,7,Cash
2024-10-09,2,Product B,Electronics,3,150,450,210,30,Digital Wallet
2024-10-09,6,Product F,Home,1,120,120,50,13,Cash
2024-10-09,1,Product A,Electronics,2,200,400,160,27,Credit Card
2024-10-09,4,Product D,Clothing,5,45,225,100,46,Cash
2024-10-09,5,Product E,Home,2,90,180,80,41,Credit Card
2024-10-10,5,Product E,Home,3,90,270,120,42,Credit Card
2024-10-10,7,Product G,Food,2,18,36,16,13,Digital Wallet
2024-10-10,3,Product C,Clothing,5,60,300,150,10,Credit Card
2024-10-10,8,Product H,Food,5,10,50,25,33,Digital Wallet
2024-10-10,4,Product D,Clothing,4,45,180,80,26,Cash
2024-10-10,5,Product E,Home,5,90,450,200,37,Credit Card
2024-10-10,8,Product H,Food,2,10,20,10,46,Digital Wallet
2024-10-10,8,Product H,Food,5,10,50,25,17,Credit Card
2024-10-10,7,Product G,Food,3,18,54,24,42,Digital Wallet
2024-10-10,2,Product B,Electronics,2,150,300,140,13,Credit Card
2024-10-10,1,Product A,Electronics,3,200,600,240,10,Credit Card
2024-10-10,1,Product A,Electronics,2,200,400,160,21,Digital Wallet
2024-10-10,2,Product B,Electronics,3,150,450,210,48,Credit Card
2024-10-10,8,Product H,Food,5,10,50,25,16,Credit Card
2024-10-10,8,Product H,Food,5,10,50,25,40,Digital Wallet
2024-10-10,5,Product E,Home,1,90,90,40,23,Cash
2024-10-10,1,Product A,Electronics,4,200,800,320,22,Cash
2024-10-11,3,Product C,Clothing,1,60,60,30,47,Digital Wallet
2024-10-11,8,Product H,Food,3,10,30,15,31,Cash
2024-10-11,3,Product C,Clothing,2,60,120,60,39,Credit Card
2024-10-11,4,Product D,Clothing,2,45,90,40,39,Digital Wallet
2024-10-11,7,Product G,Food,1,18,18,8,7,Digital Wallet
2024-10-11,5,Product E,Home,2,90,180,80,39,Digital Wallet
2024-10-11,7,Product G,Food,5,18,90,40,48,Digital Wallet
2024-10-11,8,Product H,Food,5,10,50,25,9,Cash
2024-10-11,6,Product F,Home,4,120,480,200,24,Credit Card
2024-10-11,6,Product F,Home,3,120,360,150,49,Cash
2024-10-11,5,Product E,Home,4,90,360,160,30,Credit Card
2024-10-11,6,Product F,Home,3,120,360,150,21,Cash
2024-10-11,7,Product G,Food,3,18,54,24,8,Credit Card
2024-10-11,4,Product D,Clothing,4,45,180,80,7,Cash
2024-10-11,6,Product F,Home,3,120,360,150,42,Cash
2024-10-11,4,Product D,Clothing,3,45,135,60,38,Credit Card
2024-10-11,3,Product C,Clothing,5,60,300,150,12,Digital Wallet
2024-10-11,1,Product A,Electronics,4,200,800,320,25,Digital Wallet
2024-10-11,6,Product F,Home,3,120,360,150,36,Cash
2024-10-11,8,Product H,Food,5,10,50,25,40,Cash
2024-10-11,3,Product C,Clothing,3,60,180,90,35,Digital Wallet
2024-10-11,8,Product H,Food,4,10,40,20,25,Credit Card
2024-10-11,4,Product D,Clothing,1,45,45,20,18,Cash
2024-10-11,5,Product E,Home,2,90,180,80,7,Digital Wallet
2024-10-11,5,Product E,Home,3,90,270,120,6,Digital Wallet
2024-10-11,7,Product G,Food,2,18,36,16,4,Cash
2024-10-11,2,Product B,Electronics,3,150,450,210,2,Credit Card
2024-10-11,4,Product D,Clothing,4,45,180,80,48,Cash
2024-10-12,4,Product D,Clothing,2,45,90,40,14,Credit Card
2024-10-12,4,Product D,Clothing,5,45,225,100,1,Cash
2024-10-12,6,Product F,Home,4,120,480,200,14,Cash
2024-10-12,8,Product H,Food,2,10,20,10,2,Cash
2024-10-12,5,Product E,Home,5,90,450,200,46,Credit Card
2024-10-12,5,Product E,Home,2,90,180,80,29,Credit Card
2024-10-12,4,Product D,Clothing,1,45,45,20,34,Digital Wallet
2024-10-12,5,Product E,Home,1,90,90,40,35,Cash
2024-10-12,3,Product C,Clothing,3,60,180,90,4,Digital Wallet
